region,url,bounds,polygon
AZ_BrawleyRillito_TL_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_BrawleyRillito_TL_2018/ept.json,"[-12468418, 3703535, -53762, -12358244, 3813709, 56412]","POLYGON ((-12468418 3703535, -12468418 3813709, -12358244 3813709, -12358244 3703535, -12468418 3703535))"
AZ_Cochise-FEMA_2012,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_Cochise-FEMA_2012/ept.json,"[-12212387, 3666878, -11969, -12185605, 3693660, 14813]","POLYGON ((-12212387 3666878, -12212387 3693660, -12185605 3693660, -12185605 3666878, -12212387 3666878))"
AZ_CochiseCounty_2_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_CochiseCounty_2_2020/ept.json,"[-12293471, 3810968, -36446, -12217029, 3887410, 39996]","POLYGON ((-12293471 3810968, -12293471 3887410, -12217029 3887410, -12217029 3810968, -12293471 3810968))"
AZ_Coconino_B1_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_Coconino_B1_2019/ept.json,"[-12493181, 4097838, -66152, -12355423, 4235596, 71606]","POLYGON ((-12493181 4097838, -12493181 4235596, -12355423 4235596, -12355423 4097838, -12493181 4097838))"
AZ_FEMA_Central_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_FEMA_Central_2017/ept.json,"[-12422611, 3942940, -6670, -12407837, 3957714, 8104]","POLYGON ((-12422611 3942940, -12422611 3957714, -12407837 3957714, -12407837 3942940, -12422611 3942940))"
AZ_FEMA_East_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_FEMA_East_2017/ept.json,"[-12530094, 3675988, -206520, -12116116, 4089966, 207458]","POLYGON ((-12530094 3675988, -12530094 4089966, -12116116 4089966, -12116116 3675988, -12530094 3675988))"
AZ_NavajoCorridor_1_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_NavajoCorridor_1_2020/ept.json,"[-12329682, 4123300, -36710, -12253164, 4199818, 39808]","POLYGON ((-12329682 4123300, -12329682 4199818, -12253164 4199818, -12253164 4123300, -12329682 4123300))"
AZ_NorthKaibabNF_B1_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_NorthKaibabNF_B1_2019/ept.json,"[-12544006, 4336736, -45252, -12449730, 4431012, 49024]","POLYGON ((-12544006 4336736, -12544006 4431012, -12449730 4431012, -12449730 4336736, -12544006 4336736))"
AZ_OrganPipeCactusNM_1_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_OrganPipeCactusNM_1_2020/ept.json,"[-12588909, 3737623, -26111, -12535161, 3791371, 27637]","POLYGON ((-12588909 3737623, -12588909 3791371, -12535161 3791371, -12535161 3737623, -12588909 3737623))"
AZ_SanCarlosReservation_2013,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_SanCarlosReservation_2013/ept.json,"[-12233799, 3939340, -6445, -12216767, 3956372, 10587]","POLYGON ((-12233799 3939340, -12233799 3956372, -12216767 3956372, -12216767 3939340, -12233799 3939340))"
AZ_Tucson_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/AZ_Tucson_2011/ept.json,"[-12417461, 3722859, -66272, -12280261, 3860059, 70928]","POLYGON ((-12417461 3722859, -12417461 3860059, -12280261 3860059, -12280261 3722859, -12417461 3722859))"
CA_AlamedaCo_2006,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_AlamedaCo_2006/ept.json,"[-11770929, 4840238, 161, -11767223, 4843944, 3867]","POLYGON ((-11770929 4840238, -11770929 4843944, -11767223 4843944, -11767223 4840238, -11770929 4840238))"
CA_CalaverasTuolumne_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_CalaverasTuolumne_2011/ept.json,"[-13469941, 4526002, -47102, -13373915, 4622028, 48924]","POLYGON ((-13469941 4526002, -13469941 4622028, -13373915 4622028, -13373915 4526002, -13469941 4526002))"
CA_ContraCostaCo_2007,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_ContraCostaCo_2007/ept.json,"[-13583567, 4547199, -23828, -13535733, 4595033, 24006]","POLYGON ((-13583567 4547199, -13583567 4595033, -13535733 4595033, -13535733 4547199, -13583567 4547199))"
CA_DayFire_2007,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_DayFire_2007/ept.json,"[-13250846, 4083496, -22925, -13201376, 4132966, 26545]","POLYGON ((-13250846 4083496, -13250846 4132966, -13201376 4132966, -13201376 4083496, -13250846 4083496))"
CA_FEMAR9Estrella_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_FEMAR9Estrella_2019/ept.json,"[-13475705, 4157536, -71, -13307393, 4325848, 168241]","POLYGON ((-13475705 4157536, -13475705 4325848, -13307393 4325848, -13307393 4157536, -13475705 4157536))"
CA_FEMAR9PanocheSanLuis_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_FEMAR9PanocheSanLuis_2019/ept.json,"[-13473346, 4348284, -28659, -13414292, 4407338, 30395]","POLYGON ((-13473346 4348284, -13473346 4407338, -13414292 4407338, -13414292 4348284, -13473346 4348284))"
CA_FEMA_Z1_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_FEMA_Z1_2018/ept.json,"[-13759579, 4848966, -128899, -13500085, 5108460, 130595]","POLYGON ((-13759579 4848966, -13759579 5108460, -13500085 5108460, -13500085 4848966, -13759579 4848966))"
CA_FEMA_Z4_B1_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_FEMA_Z4_B1_2018/ept.json,"[-13604296, 4318487, -90315, -13422432, 4500351, 91549]","POLYGON ((-13604296 4318487, -13604296 4500351, -13422432 4500351, -13422432 4318487, -13604296 4318487))"
CA_FEMA_Z4_B2_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_FEMA_Z4_B2_2018/ept.json,"[-13570845, 4157019, -94782, -13379863, 4348001, 96200]","POLYGON ((-13570845 4157019, -13570845 4348001, -13379863 4348001, -13379863 4157019, -13570845 4157019))"
CA_FEMA_Z4_QL1_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_FEMA_Z4_QL1_2018/ept.json,"[-13458345, 4324185, -8496, -13440151, 4342379, 9698]","POLYGON ((-13458345 4324185, -13458345 4342379, -13440151 4342379, -13440151 4324185, -13458345 4324185))"
CA_MountainPass_B1_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_MountainPass_B1_2019/ept.json,"[-12920531, 4137625, -81584, -12754373, 4303783, 84574]","POLYGON ((-12920531 4137625, -12920531 4303783, -12754373 4303783, -12754373 4137625, -12920531 4137625))"
CA_NoCAL_Wildfires_TL_QL1_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_NoCAL_Wildfires_TL_QL1_2018/ept.json,"[-13545279, 4782892, -23296, -13497535, 4830636, 24448]","POLYGON ((-13545279 4782892, -13545279 4830636, -13497535 4830636, -13497535 4782892, -13545279 4782892))"
CA_NoCAL_Wildfires_TL_QL2_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_NoCAL_Wildfires_TL_QL2_2018/ept.json,"[-13833397, 4532182, -236748, -13357535, 5008044, 239114]","POLYGON ((-13833397 4532182, -13833397 5008044, -13357535 5008044, -13357535 4532182, -13833397 4532182))"
CA_OrangeCo_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_OrangeCo_2011/ept.json,"[-13151931, 3951836, -36020, -13079627, 4024140, 36284]","POLYGON ((-13151931 3951836, -13151931 4024140, -13079627 4024140, -13079627 3951836, -13151931 3951836))"
CA_PlacerCo_2012,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_PlacerCo_2012/ept.json,"[-13512406, 4649504, -76427, -13357014, 4804896, 78965]","POLYGON ((-13512406 4649504, -13512406 4804896, -13357014 4804896, -13357014 4649504, -13512406 4649504))"
CA_SaltonSea_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_SaltonSea_2010/ept.json,"[-12930243, 3901069, -35507, -12858611, 3972701, 36125]","POLYGON ((-12930243 3901069, -12930243 3972701, -12858611 3972701, -12858611 3901069, -12930243 3901069))"
CA_SantaClaraCounty_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_SantaClaraCounty_2020/ept.json,"[-13609013, 4404918, -59871, -13487521, 4526410, 61621]","POLYGON ((-13609013 4404918, -13609013 4526410, -13487521 4526410, -13487521 4404918, -13609013 4404918))"
CA_Scripps-Apr_2004,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Apr_2004/ept.json,"[-13119734, 3873880, -41696, -13036246, 3957368, 41792]","POLYGON ((-13119734 3873880, -13119734 3957368, -13036246 3957368, -13036246 3873880, -13119734 3873880))"
CA_Scripps-Apr_2005,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Apr_2005/ept.json,"[-13178950, 3837323, -80196, -13018426, 3997847, 80328]","POLYGON ((-13178950 3837323, -13178950 3997847, -13018426 3997847, -13018426 3837323, -13178950 3837323))"
CA_Scripps-Dec_2002,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Dec_2002/ept.json,"[-13121128, 3873238, -42479, -13036268, 3958098, 42381]","POLYGON ((-13121128 3873238, -13121128 3958098, -13036268 3958098, -13036268 3873238, -13121128 3873238))"
CA_Scripps-Mar_2003,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Mar_2003/ept.json,"[-13120307, 3873675, -42019, -13036165, 3957817, 42123]","POLYGON ((-13120307 3873675, -13120307 3957817, -13036165 3957817, -13036165 3873675, -13120307 3873675))"
CA_Scripps-Mar_2006,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Mar_2006/ept.json,"[-13181565, 3830458, -83623, -13014187, 3997836, 83755]","POLYGON ((-13181565 3830458, -13181565 3997836, -13014187 3997836, -13014187 3830458, -13181565 3830458))"
CA_Scripps-May_2002,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-May_2002/ept.json,"[-13119610, 3873810, -42083, -13035300, 3958120, 42227]","POLYGON ((-13119610 3873810, -13119610 3958120, -13035300 3958120, -13035300 3873810, -13119610 3873810))"
CA_Scripps-Oct_2003,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Oct_2003/ept.json,"[-13158204, 3830751, -74017, -13010046, 3978909, 74141]","POLYGON ((-13158204 3830751, -13158204 3978909, -13010046 3978909, -13010046 3830751, -13158204 3830751))"
CA_Scripps-Oct_2005,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Oct_2005/ept.json,"[-13180262, 3833549, -81941, -13016250, 3997561, 82071]","POLYGON ((-13180262 3833549, -13180262 3997561, -13016250 3997561, -13016250 3833549, -13180262 3833549))"
CA_Scripps-Sep_2002,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Sep_2002/ept.json,"[-13122747, 3874444, -43038, -13036569, 3960622, 43140]","POLYGON ((-13122747 3874444, -13122747 3960622, -13036569 3960622, -13036569 3874444, -13122747 3874444))"
CA_Scripps-Sep_2004,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CA_Scripps-Sep_2004/ept.json,"[-13179598, 3835599, -81035, -13017394, 3997803, 81169]","POLYGON ((-13179598 3835599, -13179598 3997803, -13017394 3997803, -13017394 3835599, -13179598 3835599))"
CO_ArkansasValley_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_ArkansasValley_2010/ept.json,"[-11904580, 4599366, -88067, -11722618, 4781328, 93895]","POLYGON ((-11904580 4599366, -11904580 4781328, -11722618 4781328, -11722618 4599366, -11904580 4599366))"
CO_CentralEasternPlains_1_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_CentralEasternPlains_1_2020/ept.json,"[-11546070, 4744243, -92490, -11358496, 4931817, 95084]","POLYGON ((-11546070 4744243, -11546070 4931817, -11358496 4931817, -11358496 4744243, -11546070 4744243))"
CO_CentralEasternPlains_2_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_CentralEasternPlains_2_2020/ept.json,"[-11585454, 4538047, -112289, -11358334, 4765167, 114831]","POLYGON ((-11585454 4538047, -11585454 4765167, -11358334 4765167, -11358334 4538047, -11585454 4538047))"
CO_DenverDNC_2008,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_DenverDNC_2008/ept.json,"[-11724341, 4783807, -44438, -11630695, 4877453, 49208]","POLYGON ((-11724341 4783807, -11724341 4877453, -11630695 4877453, -11630695 4783807, -11724341 4783807))"
CO_Denver_2008,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Denver_2008/ept.json,"[-11724341, 4783807, -44438, -11630695, 4877453, 49208]","POLYGON ((-11724341 4783807, -11724341 4877453, -11630695 4877453, -11630695 4783807, -11724341 4783807))"
CO_Eastern_B1_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B1_2018/ept.json,"[-11682481, 4886383, -80153, -11517453, 5051411, 84875]","POLYGON ((-11682481 4886383, -11682481 5051411, -11517453 5051411, -11517453 4886383, -11682481 4886383))"
CO_Eastern_B2_QL1_Central_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B2_QL1_Central_2018/ept.json,"[-11672694, 4829188, -13194, -11641506, 4860376, 17994]","POLYGON ((-11672694 4829188, -11672694 4860376, -11641506 4860376, -11641506 4829188, -11672694 4829188))"
CO_Eastern_B2_QL2_Central_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B2_QL2_Central_2018/ept.json,"[-11684017, 4764307, -10645, -11657271, 4791053, 16101]","POLYGON ((-11684017 4764307, -11684017 4791053, -11657271 4791053, -11657271 4764307, -11684017 4764307))"
CO_Eastern_B2_QL2_North_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B2_QL2_North_2018/ept.json,"[-11678405, 4797138, -78036, -11517461, 4958082, 82908]","POLYGON ((-11678405 4797138, -11678405 4958082, -11517461 4958082, -11517461 4797138, -11678405 4797138))"
CO_Eastern_B3_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B3_2018/ept.json,"[-11651193, 4693403, -81574, -11482925, 4861671, 86694]","POLYGON ((-11651193 4693403, -11651193 4861671, -11482925 4861671, -11482925 4693403, -11651193 4693403))"
CO_Eastern_B4_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B4_2018/ept.json,"[-11583121, 4640975, -47369, -11483895, 4740201, 51857]","POLYGON ((-11583121 4640975, -11583121 4740201, -11483895 4740201, -11483895 4640975, -11583121 4640975))"
CO_Eastern_B5_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B5_2018/ept.json,"[-11695280, 4498698, -87226, -11510104, 4683874, 97950]","POLYGON ((-11695280 4498698, -11695280 4683874, -11510104 4683874, -11510104 4498698, -11695280 4498698))"
CO_Eastern_South_Priority2_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_South_Priority2_2018/ept.json,"[-11727743, 4478778, -32129, -11652623, 4553898, 42991]","POLYGON ((-11727743 4478778, -11727743 4553898, -11652623 4553898, -11652623 4478778, -11727743 4478778))"
CO_NESEColorado_1_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_NESEColorado_1_2019/ept.json,"[-11510558, 4541323, -74498, -11359336, 4692545, 76724]","POLYGON ((-11510558 4541323, -11510558 4692545, -11359336 4692545, -11359336 4541323, -11510558 4541323))"
CO_NESEColorado_2_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_NESEColorado_2_2019/ept.json,"[-11616236, 4436841, -70531, -11471416, 4581661, 74289]","POLYGON ((-11616236 4436841, -11616236 4581661, -11471416 4581661, -11471416 4436841, -11616236 4436841))"
CO_NESEColorado_3_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_NESEColorado_3_2019/ept.json,"[-11489783, 4437974, -71925, -11343481, 4584276, 74377]","POLYGON ((-11489783 4437974, -11489783 4584276, -11343481 4584276, -11343481 4437974, -11489783 4437974))"
CO_NESEColorado_4_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_NESEColorado_4_2019/ept.json,"[-11530831, 4870303, -84188, -11360121, 5041013, 86522]","POLYGON ((-11530831 4870303, -11530831 5041013, -11360121 5041013, -11360121 4870303, -11530831 4870303))"
CO_San-Luis-Valley_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_San-Luis-Valley_2011/ept.json,"[-11865680, 4438025, -80639, -11698122, 4605583, 86919]","POLYGON ((-11865680 4438025, -11865680 4605583, -11698122 4605583, -11698122 4438025, -11865680 4438025))"
CO_SanLuisJuanMiguel_1_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_SanLuisJuanMiguel_1_2020/ept.json,"[-11801733, 4417874, -44825, -11705645, 4513962, 51263]","POLYGON ((-11801733 4417874, -11801733 4513962, -11705645 4513962, -11705645 4417874, -11801733 4417874))"
CO_SanLuisJuanMiguel_2_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_SanLuisJuanMiguel_2_2020/ept.json,"[-11964549, 4623599, -83182, -11794023, 4794125, 87344]","POLYGON ((-11964549 4623599, -11964549 4794125, -11794023 4794125, -11794023 4623599, -11964549 4623599))"
CO_SanLuisJuanMiguel_3_2020,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_SanLuisJuanMiguel_3_2020/ept.json,"[-11980275, 4436869, -97144, -11778307, 4638837, 104824]","POLYGON ((-11980275 4436869, -11980275 4638837, -11778307 4638837, -11778307 4436869, -11980275 4436869))"
CO_Southwest_NRCS_B1_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B1_2018/ept.json,"[-12140441, 4380106, -119169, -11897477, 4623070, 123795]","POLYGON ((-12140441 4380106, -12140441 4623070, -11897477 4623070, -11897477 4380106, -12140441 4380106))"
CO_Southwest_NRCS_B2_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B2_2018/ept.json,"[-12066019, 4477905, -76180, -11908577, 4635347, 81262]","POLYGON ((-12066019 4477905, -12066019 4635347, -11908577 4635347, -11908577 4477905, -12066019 4477905))"
CO_Southwest_NRCS_B3_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B3_2018/ept.json,"[-12063686, 4375801, -103405, -11851610, 4587877, 108671]","POLYGON ((-12063686 4375801, -12063686 4587877, -11851610 4587877, -11851610 4375801, -12063686 4375801))"
CO_Southwest_NRCS_TL_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_TL_2018/ept.json,"[-12140481, 4353627, -115237, -11905293, 4588815, 119951]","POLYGON ((-12140481 4353627, -12140481 4588815, -11905293 4588815, -11905293 4353627, -12140481 4353627))"
CO_WestCentral_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_WestCentral_2019/ept.json,"[-12021315, 4584847, -102219, -11814971, 4791191, 104125]","POLYGON ((-12021315 4584847, -12021315 4791191, -11814971 4791191, -11814971 4584847, -12021315 4584847))"
CT_Statewide_B1_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B1_2016/ept.json,"[-8208574, 4982121, -57796, -8092404, 5098291, 58374]","POLYGON ((-8208574 4982121, -8208574 5098291, -8092404 5098291, -8092404 4982121, -8208574 4982121))"
CT_Statewide_B2_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B2_2016/ept.json,"[-8092424, 5018055, -50459, -7990694, 5119785, 51271]","POLYGON ((-8092424 5018055, -8092424 5119785, -7990694 5119785, -7990694 5018055, -8092424 5018055))"
CT_Statewide_B3_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B3_2016/ept.json,"[-8187799, 5041877, -47583, -8092383, 5137293, 47833]","POLYGON ((-8187799 5041877, -8187799 5137293, -8092383 5137293, -8092383 5041877, -8187799 5041877))"
CT_Statewide_B4_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B4_2016/ept.json,"[-8092392, 5061435, -50695, -7990328, 5163499, 51369]","POLYGON ((-8092392 5061435, -8092392 5163499, -7990328 5163499, -7990328 5061435, -8092392 5061435))"
CT_Statewide_B5_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B5_2016/ept.json,"[-8185138, 5078466, -46224, -8092360, 5171244, 46554]","POLYGON ((-8185138 5078466, -8185138 5171244, -8092360 5171244, -8092360 5078466, -8185138 5078466))"
CT_Statewide_B6_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B6_2016/ept.json,"[-8092372, 5097146, -50400, -7991030, 5198488, 50942]","POLYGON ((-8092372 5097146, -8092372 5198488, -7991030 5198488, -7991030 5097146, -8092372 5097146))"
CT_Statewide_B7_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B7_2016/ept.json,"[-8183333, 5110514, -45131, -8092345, 5201502, 45857]","POLYGON ((-8183333 5110514, -8183333 5201502, -8092345 5201502, -8092345 5110514, -8183333 5110514))"
FL_CharlotteCounty_2007,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_CharlotteCounty_2007/ept.json,"[-9169596, 3059567, -44738, -9079122, 3150041, 45736]","POLYGON ((-9169596 3059567, -9169596 3150041, -9079122 3150041, -9079122 3059567, -9169596 3059567))"
FL_ClayPutnam_2007,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_ClayPutnam_2007/ept.json,"[-9146586, 3418808, -55500, -9035510, 3529884, 55576]","POLYGON ((-9146586 3418808, -9146586 3529884, -9035510 3529884, -9035510 3418808, -9146586 3418808))"
FL_DuvalCo_2007,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_DuvalCo_2007/ept.json,"[-9135441, 3509122, -39662, -9057833, 3586730, 37946]","POLYGON ((-9135441 3509122, -9135441 3586730, -9057833 3586730, -9057833 3509122, -9135441 3509122))"
FL_Elgin_2006-2008,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Elgin_2006-2008/ept.json,"[-9609495, 3562883, -12280, -9586185, 3586193, 11030]","POLYGON ((-9609495 3562883, -9609495 3586193, -9586185 3586193, -9586185 3562883, -9609495 3562883))"
