region,location,bounds
CO_Eastern_B4_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B4_2018/ept.json,"[-11583121, 4640975, -47369, -11483895, 4740201, 51857]"
CO_Eastern_B5_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_B5_2018/ept.json,"[-11695280, 4498698, -87226, -11510104, 4683874, 97950]"
CO_Eastern_South_Priority2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Eastern_South_Priority2_2018/ept.json,"[-11727743, 4478778, -32129, -11652623, 4553898, 42991]"
CO_NESEColorado_1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_NESEColorado_1_2019/ept.json,"[-11510558, 4541323, -74498, -11359336, 4692545, 76724]"
CO_NESEColorado_2_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_NESEColorado_2_2019/ept.json,"[-11616236, 4436841, -70531, -11471416, 4581661, 74289]"
CO_NESEColorado_3_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_NESEColorado_3_2019/ept.json,"[-11489783, 4437974, -71925, -11343481, 4584276, 74377]"
CO_NESEColorado_4_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_NESEColorado_4_2019/ept.json,"[-11530831, 4870303, -84188, -11360121, 5041013, 86522]"
CO_San-Luis-Valley_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_San-Luis-Valley_2011/ept.json,"[-11865680, 4438025, -80639, -11698122, 4605583, 86919]"
CO_SanLuisJuanMiguel_1_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_SanLuisJuanMiguel_1_2020/ept.json,"[-11801733, 4417874, -44825, -11705645, 4513962, 51263]"
CO_SanLuisJuanMiguel_2_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_SanLuisJuanMiguel_2_2020/ept.json,"[-11964549, 4623599, -83182, -11794023, 4794125, 87344]"
CO_SanLuisJuanMiguel_3_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_SanLuisJuanMiguel_3_2020/ept.json,"[-11980275, 4436869, -97144, -11778307, 4638837, 104824]"
CO_Southwest_NRCS_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B1_2018/ept.json,"[-12140441, 4380106, -119169, -11897477, 4623070, 123795]"
CO_Southwest_NRCS_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B2_2018/ept.json,"[-12066019, 4477905, -76180, -11908577, 4635347, 81262]"
CO_Southwest_NRCS_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B3_2018/ept.json,"[-12063686, 4375801, -103405, -11851610, 4587877, 108671]"
CO_Southwest_NRCS_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_TL_2018/ept.json,"[-12140481, 4353627, -115237, -11905293, 4588815, 119951]"
CO_WestCentral_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_WestCentral_2019/ept.json,"[-12021315, 4584847, -102219, -11814971, 4791191, 104125]"
CT_Statewide_B1_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B1_2016/ept.json,"[-8208574, 4982121, -57796, -8092404, 5098291, 58374]"
CT_Statewide_B2_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B2_2016/ept.json,"[-8092424, 5018055, -50459, -7990694, 5119785, 51271]"
CT_Statewide_B3_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B3_2016/ept.json,"[-8187799, 5041877, -47583, -8092383, 5137293, 47833]"
CT_Statewide_B4_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B4_2016/ept.json,"[-8092392, 5061435, -50695, -7990328, 5163499, 51369]"
CT_Statewide_B5_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B5_2016/ept.json,"[-8185138, 5078466, -46224, -8092360, 5171244, 46554]"
CT_Statewide_B6_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B6_2016/ept.json,"[-8092372, 5097146, -50400, -7991030, 5198488, 50942]"
CT_Statewide_B7_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B7_2016/ept.json,"[-8183333, 5110514, -45131, -8092345, 5201502, 45857]"
FL_CharlotteCounty_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_CharlotteCounty_2007/ept.json,"[-9169596, 3059567, -44738, -9079122, 3150041, 45736]"
FL_ClayPutnam_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_ClayPutnam_2007/ept.json,"[-9146586, 3418808, -55500, -9035510, 3529884, 55576]"
FL_DuvalCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_DuvalCo_2007/ept.json,"[-9135441, 3509122, -39662, -9057833, 3586730, 37946]"
FL_Elgin_2006-2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Elgin_2006-2008/ept.json,"[-9609495, 3562883, -12280, -9586185, 3586193, 11030]"
FL_EscambiaCo_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_EscambiaCo_2006/ept.json,"[-9758757, 3538483, -47437, -9663447, 3633793, 47873]"
FL_FlaglerCo_2004/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_FlaglerCo_2004/ept.json,"[-9073296, 3416733, -24213, -9028176, 3461853, 20907]"
FL_FranklinCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_FranklinCo_2007/ept.json,"[-9602960, 3449192, -116331, -9369786, 3682366, 116843]"
FL_Gulf_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Gulf_2007/ept.json,"[-9523917, 3457785, -37320, -9449557, 3532145, 37040]"
FL_HerbHooverDike_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_HerbHooverDike_2007/ept.json,"[-9053159, 3030661, -66516, -8920057, 3163763, 66586]"
FL_HillsboroughCo-Lot2_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_HillsboroughCo-Lot2_2011/ept.json,"[-9202888, 3226426, -26022, -9149288, 3280026, 27578]"
FL_HillsboroughCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_HillsboroughCo_2007/ept.json,"[-9204615, 3204591, -28929, -9145763, 3263443, 29923]"
FL_HurricaneMichael_2_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_HurricaneMichael_2_2020/ept.json,"[-9360078, 3544362, -22512, -9313758, 3590682, 23808]"
FL_IndianRiver_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_IndianRiver_2007/ept.json,"[-8977054, 3192424, -19520, -8937180, 3232298, 20354]"
FL_JeffersonCo-North_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_JeffersonCo-North_2007/ept.json,"[-9360998, 3538821, -28856, -9305116, 3594703, 27026]"
FL_LeeCounty_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_LeeCounty_2007/ept.json,"[-9159302, 3027029, -39592, -9079122, 3107209, 40588]"
FL_LeonCo_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_LeonCo_2009/ept.json,"[-9430548, 3524205, -40523, -9348230, 3606523, 41795]"
FL_ManateeCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_ManateeCo_2007/ept.json,"[-9214527, 3164180, -27878, -9157773, 3220934, 28876]"
FL_NWFWMD_5-Counties_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_NWFWMD_5-Counties_2007/ept.json,"[-9578282, 3513357, -67458, -9442978, 3648661, 67846]"
FL_NassauCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_NassauCo_2007/ept.json,"[-9114459, 3541515, -25420, -9065011, 3590963, 24028]"
FL_OkaloosaCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_OkaloosaCo_2007/ept.json,"[-9662115, 3538479, -23971, -9614223, 3586371, 23921]"
FL_OkaloosaCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_OkaloosaCo_2008/ept.json,"[-9680373, 3551712, -40593, -9598813, 3633272, 40967]"
FL_Panhandle_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Panhandle_TL_2018/ept.json,"[-9595278, 3575816, -56568, -9482054, 3689040, 56656]"
FL_PascoCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_PascoCo_2007/ept.json,"[-9229940, 3270225, -16197, -9196774, 3303391, 16969]"
FL_PascoCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_PascoCo_2011/ept.json,"[-9213297, 3254982, -30455, -9151079, 3317200, 31763]"
FL_Peninsular_FDEM_Clay_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Clay_2018/ept.json,"[-9140733, 3465970, -31877, -9076831, 3529872, 32025]"
FL_Peninsular_FDEM_Desoto_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Desoto_2018/ept.json,"[-9135459, 3118653, -27663, -9078873, 3175239, 28923]"
FL_Peninsular_FDEM_Duval_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Duval_2018/ept.json,"[-9135440, 3509802, -38746, -9057838, 3587404, 38856]"
FL_Peninsular_FDEM_Glades_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Glades_2018/ept.json,"[-9080549, 3083575, -38023, -9003583, 3160541, 38943]"
FL_Peninsular_FDEM_Manatee_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Manatee_2018/ept.json,"[-9212771, 3138481, -38126, -9135447, 3215805, 39198]"
FL_Peninsular_FDEM_Nassau_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Nassau_2018/ept.json,"[-9135539, 3539700, -36064, -9063309, 3611930, 36166]"
FL_Peninsular_FDEM_Orange_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Orange_2018/ept.json,"[-9090267, 3287909, -32234, -9024205, 3353971, 33828]"
FL_Peninsular_Flagler_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_Flagler_2019/ept.json,"[-9075093, 3408483, -23602, -9027777, 3455799, 23714]"
FL_Peninsular_Hernando_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_Hernando_2019/ept.json,"[-9204982, 3284447, -35030, -9133798, 3355631, 36154]"
FL_Peninsular_Pinellas_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_Pinellas_2018/ept.json,"[-9244380, 3199322, -36544, -9171558, 3272144, 36278]"
FL_Peninsular_Sumter_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_Sumter_2018/ept.json,"[-9183525, 3289707, -40846, -9101535, 3371697, 41144]"
FL_PinellasCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_PinellasCo_2007/ept.json,"[-9244367, 3199298, -36031, -9171549, 3272116, 36787]"
FL_Sarasota_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Sarasota_2007/ept.json,"[-9207554, 3112577, -35591, -9135434, 3184697, 36529]"
FL_StJohnsCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_StJohnsCo_2008/ept.json,"[-9106537, 3454991, -40555, -9025393, 3536135, 40589]"
FL_StJohnsRiver_WMD_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_StJohnsRiver_WMD_2012/ept.json,"[-9143998, 3420386, -40461, -9062772, 3501612, 40765]"
FL_SuwanneeRiver-Area1_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-Area1_2013/ept.json,"[-9265515, 3491613, -27243, -9210607, 3546521, 27665]"
FL_SuwanneeRiver-Area2_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-Area2_2013/ept.json,"[-9279301, 3546163, -4902, -9269069, 3556395, 5330]"
FL_SuwanneeRiver-Area3_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-Area3_2013/ept.json,"[-9185863, 3527134, -9154, -9167203, 3545794, 9506]"
FL_SuwanneeRiver-Area4_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-Area4_2013/ept.json,"[-9231626, 3461972, -15770, -9199686, 3493912, 16170]"
FL_SuwanneeRiver-FY12-Area4-5_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-FY12-Area4-5_2013/ept.json,"[-9278344, 3505896, -23622, -9230666, 3553574, 24056]"
FL_SuwanneeRiver_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver_2012/ept.json,"[-9175427, 3465564, -29219, -9116643, 3524348, 29565]"
FL_SuwanneeRiver_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver_2013/ept.json,"[-9220691, 3483815, -13822, -9192671, 3511835, 14198]"
FL_SuwanneeRiver_North_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver_North_2011/ept.json,"[-9273559, 3439685, -67314, -9137681, 3575563, 68564]"
FL_SuwanneeRiver_West_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver_West_2011/ept.json,"[-9233660, 3439703, -4630, -9223060, 3450303, 5970]"
FL_WaltonAFB_2006-2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_WaltonAFB_2006-2008/ept.json,"[-9634232, 3537049, -55783, -9538154, 3633127, 40295]"
FL_WaltonCo_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_WaltonCo_2006/ept.json,"[-9634232, 3537049, -55783, -9538154, 3633127, 40295]"
GA_Bibb_Jasper_Jones_Monroe_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Bibb_Jasper_Jones_Monroe_2010/ept.json,"[-9379944, 3849810, -57430, -9263978, 3965776, 58536]"
GA_Bryan_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Bryan_County_2010/ept.json,"[-9065200, 3724790, -18089, -9028986, 3761004, 18125]"
GA_Camden_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Camden_County_2010/ept.json,"[-9112425, 3594966, -28028, -9054929, 3652462, 29468]"
GA_Central_2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Central_2_2018/ept.json,"[-9540929, 3700483, -114719, -9311007, 3930405, 115203]"
GA_Charlton_Brantley_Camden_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Charlton_Brantley_Camden_2010/ept.json,"[-9193736, 3551116, -64371, -9063398, 3681454, 65967]"
GA_Effingham_Screven_Bulloch_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Effingham_Screven_Bulloch_2010/ept.json,"[-10423149, 2495275, -127, -7738609, 5179815, 2684413]"
GA_Harris_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Harris_County_2010/ept.json,"[-9482935, 3830592, -28045, -9425491, 3888036, 29399]"
GA_Heard_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Heard_County_2010/ept.json,"[-9495531, 3911230, -20190, -9453551, 3953210, 21790]"
GA_McIntosh_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_McIntosh_County_2010/ept.json,"[-9088117, 3670587, -27882, -9032087, 3726617, 28148]"
GA_PotatoCreek_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_PotatoCreek_2009/ept.json,"[-9416157, 3866368, -30689, -9353929, 3928596, 31539]"
GA_Statewide_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Statewide_B1_2018/ept.json,"[-9583830, 3980691, -91133, -9400820, 4163701, 91877]"
GA_Walton_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Walton_County_2010/ept.json,"[-9348669, 3970945, -25819, -9296463, 4023151, 26387]"
GA_WayneCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_WayneCo_2010/ept.json,"[-9153659, 3676110, -32347, -9087247, 3742522, 34065]"
GA_Wayne_Long_McIntosh_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Wayne_Long_McIntosh_2010/ept.json,"[-9165199, 3656427, -47621, -9068243, 3753383, 49335]"
Guam_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/Guam_2012/ept.json,"[16093443, 1486253, -24769, 16141895, 1534705, 23683]"
IA_FullState/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IA_FullState/ept.json,"[-10758075, 4793202, -361911, -10034133, 5517144, 362031]"
IA_SouthCentral_1_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IA_SouthCentral_1_2020/ept.json,"[-10553585, 4948924, -68891, -10414825, 5087684, 69869]"
ID_CityofRocks_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ID_CityofRocks_2011/ept.json,"[-12669862, 5158808, -10995, -12643568, 5185102, 15299]"
ID_CoeurDAlene_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ID_CoeurDAlene_2009/ept.json,"[-12973644, 6024900, -4358, -12963412, 6035132, 5874]"
ID_DryCreek_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ID_DryCreek_2007/ept.json,"[-12933927, 5416047, -4408, -12921955, 5428019, 7564]"
ID_USGSTributary_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ID_USGSTributary_2008/ept.json,"[-13026751, 6035665, -178, -13022879, 6039537, 3694]"
IL_8County_B1_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_8County_B1_2020/ept.json,"[-9851608, 4740265, -55188, -9740734, 4851139, 55686]"
IL_8County_B2_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_8County_B2_2020/ept.json,"[-9839207, 4652868, -50572, -9737625, 4754450, 51010]"
IL_8County_PlusChampaign_B1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_8County_PlusChampaign_B1_2019/ept.json,"[-9857348, 4846924, -39123, -9778500, 4925772, 39725]"
IL_BooneCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_BooneCo_2007/ept.json,"[-9619663, 5187948, 320, -9618817, 5188794, 1166]"
IL_HenryCo_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_HenryCo_2009/ept.json,"[-10067478, 5034305, -31611, -10002790, 5098993, 33077]"
IL_Johnson-Pulaski_MassacCos_2012-2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_Johnson-Pulaski_MassacCos_2012-2014/ept.json,"[-9938708, 4435995, -44024, -9850102, 4524601, 44582]"
IL_KendallCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_KendallCo_2010/ept.json,"[-9864078, 5079592, -19700, -9823434, 5120236, 20944]"
IL_Peoria_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_Peoria_2008/ept.json,"[-10022910, 4939374, -34858, -9952290, 5009994, 35762]"
IL_SalineRiver_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_SalineRiver_2010/ept.json,"[-9926147, 4498821, -62204, -9801053, 4623915, 62890]"
IL_SangamonRiver_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_SangamonRiver_2011/ept.json,"[-9972724, 4813904, -20755, -9930290, 4856338, 21679]"
IL_Wabash-Saline-FEMA_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_Wabash-Saline-FEMA_2011/ept.json,"[-9924829, 4492000, -68845, -9786453, 4630376, 69531]"
IL_WabashRiver_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_WabashRiver_2010/ept.json,"[-9892098, 4546590, -140767, -9609826, 4828862, 141505]"
IN_LakeErie_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_LakeErie_2010/ept.json,"[-9536434, 5039155, -48720, -9437990, 5137599, 49724]"
IN_Statewide-BartholomewCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-BartholomewCo_2011/ept.json,"[-9582948, 4726892, -22437, -9537486, 4772354, 23025]"
IN_Statewide-BooneCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-BooneCo_2011/ept.json,"[-9651511, 4847410, -25480, -9599541, 4899380, 26490]"
IN_Statewide-BrownCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-BrownCo_2011/ept.json,"[-9622264, 4726686, -22514, -9576704, 4772246, 23046]"
IN_Statewide-CarrollCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-CarrollCo_2011/ept.json,"[-9661121, 4926509, -23915, -9612877, 4974753, 24329]"
IN_Statewide-CassCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-CassCo_2011/ept.json,"[-9642301, 4947453, -25990, -9589709, 5000045, 26602]"
IN_Statewide-ClintonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-ClintonCo_2011/ept.json,"[-9651339, 4885242, -25765, -9599273, 4937308, 26301]"
IN_Statewide-CrawfordCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-CrawfordCo_2011/ept.json,"[-9650559, 4591489, -25103, -9599933, 4642115, 25523]"
IN_Statewide-ElkhartCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-ElkhartCo_2011/ept.json,"[-9580553, 5077238, -24362, -9531431, 5126360, 24760]"
IN_Statewide-FultonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-FultonCo_2011/ept.json,"[-9626561, 4988819, -29080, -9567859, 5047521, 29622]"
IN_Statewide-HarrisonCo-2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-HarrisonCo-2011/ept.json,"[-9619086, 4572539, -33124, -9552860, 4638765, 33102]"
IN_Statewide-HowardCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-HowardCo_2011/ept.json,"[-9615730, 4904515, -28592, -9557588, 4962657, 29550]"
IN_Statewide-JacksonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-JacksonCo_2011/ept.json,"[-9610095, 4675968, -30143, -9549289, 4736774, 30663]"
IN_Statewide-KosciuskoCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-KosciuskoCo_2011/ept.json,"[-9587326, 5018333, -28970, -9528326, 5077333, 30030]"
IN_Statewide-LawrenceCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-LawrenceCo_2011/ept.json,"[-9650294, 4675689, -23340, -9603108, 4722875, 23846]"
IN_Statewide-MarshallCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-MarshallCo_2011/ept.json,"[-9626921, 5035359, -24231, -9578045, 5084235, 24645]"
IN_Statewide-MiamiCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-MiamiCo_2011/ept.json,"[-9607187, 4947619, -31987, -9542509, 5012297, 32691]"
IN_Statewide-OrangeCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-OrangeCo_2011/ept.json,"[-9650470, 4634668, -22073, -9605442, 4679696, 22955]"
IN_Statewide-PulaskiCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-PulaskiCo_2011/ept.json,"[-9679074, 4989971, -26800, -9624432, 5044613, 27842]"
IN_Statewide-StJosephCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-StJosephCo_2011/ept.json,"[-9633542, 5073893, -27459, -9578246, 5129189, 27837]"
IN_Statewide-StarkeCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-StarkeCo_2011/ept.json,"[-9679014, 5029374, -27209, -9624140, 5084248, 27665]"
IN_Statewide-TiptonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-TiptonCo_2011/ept.json,"[-9601524, 4888537, -21427, -9557528, 4932533, 22569]"
IN_Statewide-WabashCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-WabashCo_2011/ept.json,"[-9578025, 4961819, -28036, -9521427, 5018417, 28562]"
IN_Statewide-WashingtonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-WashingtonCo_2011/ept.json,"[-9609783, 4635847, -26843, -9555083, 4690547, 27857]"
